"","ID","speakerID","condition","VAS","relVAS"
"1340","L37","DH","ClearMask",100,NA
"1341","L37","DH","ConvMask",100,NA
"1342","L37","DH","ConvNoMask",100,NA
"1343","L37","DH","ClearMask",100,100
"1344","L37","DH","ConvMask",100,100
"1345","L37","DH","ConvNoMask",100,100
"1346","L37","MW","ClearMask",100,NA
"1347","L37","MW","ConvMask",100,NA
"1348","L37","MW","ConvNoMask",100,NA
"1349","L37","MW","ClearMask",100,NA
"1350","L37","MW","ConvMask",100,NA
"1351","L37","MW","ConvNoMask",100,NA
"1352","L37","MW","ClearMask",100,100
"1353","L37","MW","ConvMask",100,68
"1354","L37","MW","ConvNoMask",100,100
"1355","L37","MW","ClearMask",100,NA
"1356","L37","MW","ConvMask",100,NA
"1357","L37","MW","ConvNoMask",100,NA
"1358","L37","MW","ClearMask",100,NA
"1359","L37","MW","ConvMask",100,NA
"1360","L37","MW","ConvNoMask",100,NA
"1361","L37","SK","ClearMask",100,78
"1362","L37","SK","ConvMask",100,79
"1363","L37","SK","ConvNoMask",100,100
"1364","L37","SK","ClearMask",100,NA
"1365","L37","SK","ConvMask",100,NA
"1366","L37","SK","ConvNoMask",100,NA
"1367","L37","SK","ClearMask",100,NA
"1368","L37","SK","ConvMask",100,NA
"1369","L37","SK","ConvNoMask",100,NA
"1370","L37","SK","ClearMask",100,NA
"1371","L37","SK","ConvMask",100,NA
"1372","L37","SK","ConvNoMask",100,NA
"1373","L37","SK","ClearMask",100,NA
"1374","L37","SK","ConvMask",100,NA
"1375","L37","SK","ConvNoMask",100,NA
"1376","L38","BR","ClearMask",100,NA
"1377","L38","BR","ConvMask",100,NA
"1378","L38","BR","ConvNoMask",100,NA
"1379","L38","BR","ClearMask",100,NA
"1380","L38","BR","ConvMask",64,NA
"1381","L38","BR","ConvNoMask",98,NA
"1382","L38","BR","ClearMask",100,NA
"1383","L38","BR","ConvMask",100,NA
"1384","L38","BR","ConvNoMask",100,NA
"1385","L38","BR","ClearMask",100,NA
"1386","L38","BR","ConvMask",100,NA
"1387","L38","BR","ConvNoMask",98,NA
"1388","L38","BR","ClearMask",100,80
"1389","L38","BR","ConvMask",100,84
"1390","L38","BR","ConvNoMask",100,94
"1391","L38","MW","ClearMask",100,NA
"1392","L38","MW","ConvMask",83,NA
"1393","L38","MW","ConvNoMask",100,NA
"1394","L38","MW","ClearMask",100,NA
"1395","L38","MW","ConvMask",100,NA
"1396","L38","MW","ConvNoMask",98,NA
"1397","L38","MW","ClearMask",100,NA
"1398","L38","MW","ConvMask",93,NA
"1399","L38","MW","ConvNoMask",99,NA
"1400","L38","MW","ClearMask",100,NA
"1401","L38","MW","ConvMask",92,NA
"1402","L38","MW","ConvNoMask",100,NA
"1403","L38","MW","ClearMask",88,100
"1404","L38","MW","ConvMask",97,100
"1405","L38","MW","ConvNoMask",98,100
"1406","L38","TC","ClearMask",100,NA
"1407","L38","TC","ConvMask",98,NA
"1408","L38","TC","ConvNoMask",100,NA
"1409","L38","TC","ClearMask",84,NA
"1410","L38","TC","ConvMask",73,NA
"1411","L38","TC","ConvNoMask",90,NA
"1412","L38","TC","ClearMask",86,NA
"1413","L38","TC","ConvMask",90,NA
"1414","L38","TC","ConvNoMask",100,NA
"1415","L38","TC","ClearMask",100,NA
"1416","L38","TC","ConvMask",100,NA
"1417","L38","TC","ConvNoMask",100,NA
"1418","L38","TC","ClearMask",80,88
"1419","L38","TC","ConvMask",83,95
"1420","L38","TC","ConvNoMask",100,100
"1421","L39","BR","ClearMask",100,NA
"1422","L39","BR","ConvMask",100,NA
"1423","L39","BR","ConvNoMask",100,NA
"1424","L39","BR","ClearMask",51,NA
"1425","L39","BR","ConvMask",8,NA
"1426","L39","BR","ConvNoMask",100,NA
"1427","L39","BR","ClearMask",100,100
"1428","L39","BR","ConvMask",100,100
"1429","L39","BR","ConvNoMask",100,100
"1430","L39","BR","ClearMask",91,NA
"1431","L39","BR","ConvMask",100,NA
"1432","L39","BR","ConvNoMask",100,NA
"1433","L39","BR","ClearMask",100,NA
"1434","L39","BR","ConvMask",100,NA
"1435","L39","BR","ConvNoMask",100,NA
"1436","L39","CC","ClearMask",100,NA
"1437","L39","CC","ConvMask",100,NA
"1438","L39","CC","ConvNoMask",100,NA
"1439","L39","CC","ClearMask",93,100
"1440","L39","CC","ConvMask",100,100
"1441","L39","CC","ConvNoMask",100,100
"1442","L39","CC","ClearMask",100,NA
"1443","L39","CC","ConvMask",100,NA
"1444","L39","CC","ConvNoMask",100,NA
"1445","L39","CC","ClearMask",95,NA
"1446","L39","CC","ConvMask",100,NA
"1447","L39","CC","ConvNoMask",100,NA
"1448","L39","CC","ClearMask",100,NA
"1449","L39","CC","ConvMask",100,NA
"1450","L39","CC","ConvNoMask",100,NA
"1451","L39","SK","ClearMask",53,NA
"1452","L39","SK","ConvMask",27,NA
"1453","L39","SK","ConvNoMask",100,NA
"1454","L39","SK","ClearMask",74,NA
"1455","L39","SK","ConvMask",95,NA
"1456","L39","SK","ConvNoMask",100,NA
"1457","L39","SK","ClearMask",84,NA
"1458","L39","SK","ConvMask",95,NA
"1459","L39","SK","ConvNoMask",100,NA
"1460","L39","SK","ClearMask",75,76
"1461","L39","SK","ConvMask",59,89
"1462","L39","SK","ConvNoMask",100,100
"1463","L39","SK","ClearMask",77,NA
"1464","L39","SK","ConvMask",92,NA
"1465","L39","SK","ConvNoMask",100,NA
"1466","L4","EW","ClearMask",100,NA
"1467","L4","EW","ConvMask",92,NA
"1468","L4","EW","ConvNoMask",93,NA
"1469","L4","EW","ClearMask",100,NA
"1470","L4","EW","ConvMask",92,NA
"1471","L4","EW","ConvNoMask",100,NA
"1472","L4","EW","ClearMask",100,NA
"1473","L4","EW","ConvMask",91,NA
"1474","L4","EW","ConvNoMask",100,NA
"1475","L4","EW","ClearMask",97,NA
"1476","L4","EW","ConvMask",97,NA
"1477","L4","EW","ConvNoMask",96,NA
"1478","L4","EW","ClearMask",100,100
"1479","L4","EW","ConvMask",100,81
"1480","L4","EW","ConvNoMask",66,77
"1481","L4","MW","ClearMask",100,NA
"1482","L4","MW","ConvMask",100,NA
"1483","L4","MW","ConvNoMask",100,NA
"1484","L4","MW","ClearMask",100,NA
"1485","L4","MW","ConvMask",56,NA
"1486","L4","MW","ConvNoMask",100,NA
"1487","L4","MW","ClearMask",50,84
"1488","L4","MW","ConvMask",37,84
"1489","L4","MW","ConvNoMask",97,81
"1490","L4","MW","ClearMask",100,NA
"1491","L4","MW","ConvMask",44,NA
"1492","L4","MW","ConvNoMask",60,NA
"1493","L4","MW","ClearMask",67,NA
"1494","L4","MW","ConvMask",100,NA
"1495","L4","MW","ConvNoMask",100,NA
"1496","L4","PB","ClearMask",100,NA
"1497","L4","PB","ConvMask",100,NA
"1498","L4","PB","ConvNoMask",100,NA
"1499","L4","PB","ClearMask",100,100
"1500","L4","PB","ConvMask",100,100
"1501","L4","PB","ConvNoMask",100,100
"1502","L4","PB","ClearMask",100,NA
"1503","L4","PB","ConvMask",100,NA
"1504","L4","PB","ConvNoMask",98,NA
"1505","L4","PB","ClearMask",100,NA
"1506","L4","PB","ConvMask",100,NA
"1507","L4","PB","ConvNoMask",100,NA
"1508","L4","PB","ClearMask",100,NA
"1509","L4","PB","ConvMask",100,NA
"1510","L4","PB","ConvNoMask",100,NA
"1511","L40","DH","ClearMask",78,75
"1512","L40","DH","ConvMask",71,81
"1513","L40","DH","ConvNoMask",72,81
"1514","L40","DH","ClearMask",57,NA
"1515","L40","DH","ConvMask",51,NA
"1516","L40","DH","ConvNoMask",52,NA
"1517","L40","DH","ClearMask",61,NA
"1518","L40","DH","ConvNoMask",55,NA
"1519","L40","DH","ClearMask",62,NA
"1520","L40","DH","ConvMask",55,NA
"1521","L40","DH","ConvNoMask",59,NA
"1522","L40","DH","ClearMask",59,NA
"1523","L40","DH","ConvMask",75,NA
"1524","L40","DH","ConvNoMask",63,NA
"1525","L40","MW","ClearMask",100,NA
"1526","L40","MW","ConvMask",97,NA
"1527","L40","MW","ConvNoMask",100,NA
"1528","L40","MW","ClearMask",69,84
"1529","L40","MW","ConvMask",71,73
"1530","L40","MW","ConvNoMask",73,80
"1531","L40","MW","ClearMask",64,NA
"1532","L40","MW","ConvMask",61,NA
"1533","L40","MW","ConvNoMask",75,NA
"1534","L40","MW","ClearMask",68,NA
"1535","L40","MW","ConvMask",75,NA
"1536","L40","MW","ConvNoMask",100,NA
"1537","L40","MW","ClearMask",69,NA
"1538","L40","MW","ConvMask",75,NA
"1539","L40","MW","ConvNoMask",81,NA
"1540","L40","PB","ClearMask",80,90
"1541","L40","PB","ConvMask",85,95
"1542","L40","PB","ConvNoMask",90,99
"1543","L40","PB","ClearMask",84,NA
"1544","L40","PB","ConvMask",83,NA
"1545","L40","PB","ConvNoMask",93,NA
"1546","L40","PB","ClearMask",61,NA
"1547","L40","PB","ConvMask",63,NA
"1548","L40","PB","ConvNoMask",73,NA
"1549","L40","PB","ClearMask",89,NA
"1550","L40","PB","ConvMask",93,NA
"1551","L40","PB","ConvNoMask",89,NA
"1552","L40","PB","ClearMask",87,NA
"1553","L40","PB","ConvMask",80,NA
"1554","L40","PB","ConvNoMask",77,NA
"1555","L41","CC","ClearMask",100,NA
"1556","L41","CC","ConvMask",100,NA
"1557","L41","CC","ConvNoMask",100,NA
"1558","L41","CC","ClearMask",100,NA
"1559","L41","CC","ConvMask",100,NA
"1560","L41","CC","ConvNoMask",100,NA
"1561","L41","CC","ClearMask",100,100
"1562","L41","CC","ConvMask",100,100
"1563","L41","CC","ConvNoMask",100,100
"1564","L41","CC","ClearMask",100,NA
"1565","L41","CC","ConvMask",100,NA
"1566","L41","CC","ConvNoMask",100,NA
"1567","L41","CC","ClearMask",100,NA
"1568","L41","CC","ConvMask",100,NA
"1569","L41","CC","ConvNoMask",100,NA
"1570","L41","MaG","ClearMask",100,100
"1571","L41","MaG","ConvMask",100,100
"1572","L41","MaG","ConvNoMask",100,100
"1573","L41","MaG","ClearMask",100,NA
"1574","L41","MaG","ConvMask",100,NA
"1575","L41","MaG","ConvNoMask",100,NA
"1576","L41","MaG","ClearMask",100,NA
"1577","L41","MaG","ConvMask",100,NA
"1578","L41","MaG","ConvNoMask",100,NA
"1579","L41","MaG","ClearMask",100,NA
"1580","L41","MaG","ConvMask",100,NA
"1581","L41","MaG","ConvNoMask",100,NA
"1582","L41","MaG","ClearMask",100,NA
"1583","L41","MaG","ConvMask",100,NA
"1584","L41","MaG","ConvNoMask",100,NA
"1585","L41","RL","ClearMask",100,NA
"1586","L41","RL","ConvMask",100,NA
"1587","L41","RL","ConvNoMask",100,NA
"1588","L41","RL","ClearMask",100,100
"1589","L41","RL","ConvMask",100,100
"1590","L41","RL","ConvNoMask",100,100
"1591","L41","RL","ClearMask",100,NA
"1592","L41","RL","ConvMask",100,NA
"1593","L41","RL","ConvNoMask",100,NA
"1594","L41","RL","ClearMask",100,NA
"1595","L41","RL","ConvMask",100,NA
"1596","L41","RL","ConvNoMask",100,NA
"1597","L41","RL","ClearMask",100,NA
"1598","L41","RL","ConvMask",100,NA
"1599","L41","RL","ConvNoMask",100,NA
"1600","L42","AA","ClearMask",100,NA
"1601","L42","AA","ConvMask",100,NA
"1602","L42","AA","ConvNoMask",100,NA
"1603","L42","AA","ClearMask",100,NA
"1604","L42","AA","ConvMask",100,NA
"1605","L42","AA","ConvNoMask",100,NA
"1606","L42","AA","ClearMask",100,NA
"1607","L42","AA","ConvMask",100,NA
"1608","L42","AA","ConvNoMask",100,NA
"1609","L42","AA","ClearMask",100,NA
"1610","L42","AA","ConvMask",100,NA
"1611","L42","AA","ConvNoMask",100,NA
"1612","L42","AA","ClearMask",100,100
"1613","L42","AA","ConvMask",100,100
"1614","L42","AA","ConvNoMask",100,100
"1615","L42","HH","ClearMask",24,NA
"1616","L42","HH","ConvMask",24,NA
"1617","L42","HH","ConvNoMask",35,NA
"1618","L42","HH","ClearMask",13,NA
"1619","L42","HH","ConvMask",28,NA
"1620","L42","HH","ConvNoMask",28,NA
"1621","L42","HH","ClearMask",15,34
"1622","L42","HH","ConvMask",15,0
"1623","L42","HH","ConvNoMask",15,86
"1624","L42","HH","ClearMask",18,NA
"1625","L42","HH","ConvMask",16,NA
"1626","L42","HH","ConvNoMask",17,NA
"1627","L42","HH","ClearMask",17,NA
"1628","L42","HH","ConvMask",16,NA
"1629","L42","HH","ConvNoMask",16,NA
"1630","L42","PB","ClearMask",100,NA
"1631","L42","PB","ConvMask",100,NA
"1632","L42","PB","ConvNoMask",100,NA
"1633","L42","PB","ClearMask",100,NA
"1634","L42","PB","ConvMask",82,NA
"1635","L42","PB","ConvNoMask",100,NA
"1636","L42","PB","ClearMask",100,NA
"1637","L42","PB","ConvMask",74,NA
"1638","L42","PB","ConvNoMask",100,NA
"1639","L42","PB","ClearMask",100,100
"1640","L42","PB","ConvMask",76,100
"1641","L42","PB","ConvNoMask",100,100
"1642","L42","PB","ClearMask",81,NA
"1643","L42","PB","ConvMask",81,NA
"1644","L42","PB","ConvNoMask",100,NA
"1645","L43","BR","ClearMask",100,NA
"1646","L43","BR","ConvMask",100,NA
"1647","L43","BR","ConvNoMask",95,NA
"1648","L43","BR","ClearMask",90,NA
"1649","L43","BR","ConvMask",65,NA
"1650","L43","BR","ConvNoMask",100,NA
"1651","L43","BR","ClearMask",100,NA
"1652","L43","BR","ConvMask",100,NA
"1653","L43","BR","ConvNoMask",100,NA
"1654","L43","BR","ClearMask",66,98
"1655","L43","BR","ConvMask",100,100
"1656","L43","BR","ConvNoMask",100,100
"1657","L43","BR","ClearMask",100,NA
"1658","L43","BR","ConvMask",93,NA
"1659","L43","BR","ConvNoMask",100,NA
"1660","L43","MeG","ClearMask",100,NA
"1661","L43","MeG","ConvMask",100,NA
"1662","L43","MeG","ConvNoMask",100,NA
"1663","L43","MeG","ClearMask",100,NA
"1664","L43","MeG","ConvMask",79,NA
"1665","L43","MeG","ConvNoMask",100,NA
"1666","L43","MeG","ClearMask",100,NA
"1667","L43","MeG","ConvMask",100,NA
"1668","L43","MeG","ConvNoMask",100,NA
"1669","L43","MeG","ClearMask",100,NA
"1670","L43","MeG","ConvMask",100,NA
"1671","L43","MeG","ConvNoMask",100,NA
"1672","L43","MeG","ClearMask",100,100
"1673","L43","MeG","ConvMask",89,100
"1674","L43","MeG","ConvNoMask",100,100
"1675","L43","SK","ClearMask",100,100
"1676","L43","SK","ConvMask",99,100
"1677","L43","SK","ConvNoMask",100,100
"1678","L43","SK","ClearMask",100,NA
"1679","L43","SK","ConvMask",91,NA
"1680","L43","SK","ConvNoMask",100,NA
"1681","L43","SK","ClearMask",100,NA
"1682","L43","SK","ConvMask",100,NA
"1683","L43","SK","ConvNoMask",100,NA
"1684","L43","SK","ClearMask",100,NA
"1685","L43","SK","ConvMask",100,NA
"1686","L43","SK","ConvNoMask",100,NA
"1687","L43","SK","ClearMask",97,NA
"1688","L43","SK","ConvMask",100,NA
"1689","L43","SK","ConvNoMask",100,NA
"1690","L44","BR","ClearMask",95,97
"1691","L44","BR","ConvMask",85,86
"1692","L44","BR","ConvNoMask",87,94
"1693","L44","BR","ClearMask",71,NA
"1694","L44","BR","ConvMask",36,NA
"1695","L44","BR","ConvNoMask",89,NA
"1696","L44","BR","ClearMask",94,NA
"1697","L44","BR","ConvMask",88,NA
"1698","L44","BR","ConvNoMask",100,NA
"1699","L44","BR","ClearMask",51,NA
"1700","L44","BR","ConvMask",95,NA
"1701","L44","BR","ConvNoMask",96,NA
"1702","L44","BR","ClearMask",89,NA
"1703","L44","BR","ConvMask",76,NA
"1704","L44","BR","ConvNoMask",90,NA
"1705","L44","MS","ClearMask",100,NA
"1706","L44","MS","ConvMask",100,NA
"1707","L44","MS","ConvNoMask",100,NA
"1708","L44","MS","ClearMask",89,NA
"1709","L44","MS","ConvMask",94,NA
"1710","L44","MS","ConvNoMask",91,NA
"1711","L44","MS","ClearMask",100,100
"1712","L44","MS","ConvMask",98,100
"1713","L44","MS","ConvNoMask",98,100
"1714","L44","MS","ClearMask",100,NA
"1715","L44","MS","ConvMask",100,NA
"1716","L44","MS","ConvNoMask",100,NA
"1717","L44","MS","ClearMask",98,NA
"1718","L44","MS","ConvMask",96,NA
"1719","L44","MS","ConvNoMask",100,NA
"1720","L44","MW","ClearMask",100,NA
"1721","L44","MW","ConvMask",68,NA
"1722","L44","MW","ConvNoMask",76,NA
"1723","L44","MW","ClearMask",93,NA
"1724","L44","MW","ConvMask",33,NA
"1725","L44","MW","ConvNoMask",21,NA
"1726","L44","MW","ClearMask",92,NA
"1727","L44","MW","ConvMask",68,NA
"1728","L44","MW","ConvNoMask",96,NA
"1729","L44","MW","ClearMask",95,NA
"1730","L44","MW","ConvMask",56,NA
"1731","L44","MW","ConvNoMask",83,NA
"1732","L44","MW","ClearMask",93,87
"1733","L44","MW","ConvMask",96,83
"1734","L44","MW","ConvNoMask",89,96
"1735","L45","DH","ClearMask",100,NA
"1736","L45","DH","ConvMask",100,NA
"1737","L45","DH","ConvNoMask",100,NA
"1738","L45","DH","ClearMask",0,NA
"1739","L45","DH","ConvMask",88,NA
"1740","L45","DH","ConvNoMask",35,NA
"1741","L45","DH","ClearMask",100,NA
"1742","L45","DH","ConvMask",100,NA
"1743","L45","DH","ConvNoMask",100,NA
"1744","L45","DH","ClearMask",100,74
"1745","L45","DH","ConvMask",100,90
"1746","L45","DH","ConvNoMask",100,100
"1747","L45","DH","ClearMask",100,NA
"1748","L45","DH","ConvMask",100,NA
"1749","L45","DH","ConvNoMask",100,NA
"1750","L45","HH","ClearMask",100,NA
"1751","L45","HH","ConvMask",100,NA
"1752","L45","HH","ConvNoMask",100,NA
"1753","L45","HH","ClearMask",8,75
"1754","L45","HH","ConvMask",24,23
"1755","L45","HH","ConvNoMask",33,88
"1756","L45","HH","ClearMask",100,NA
"1757","L45","HH","ConvMask",0,NA
"1758","L45","HH","ConvNoMask",100,NA
"1759","L45","HH","ClearMask",100,NA
"1760","L45","HH","ConvMask",100,NA
"1761","L45","HH","ConvNoMask",100,NA
"1762","L45","HH","ClearMask",100,NA
"1763","L45","HH","ConvMask",41,NA
"1764","L45","HH","ConvNoMask",100,NA
"1765","L45","TC","ClearMask",100,NA
"1766","L45","TC","ConvMask",100,NA
"1767","L45","TC","ConvNoMask",100,NA
"1768","L45","TC","ClearMask",100,NA
"1769","L45","TC","ConvMask",100,NA
"1770","L45","TC","ConvNoMask",100,NA
"1771","L45","TC","ClearMask",73,25
"1772","L45","TC","ConvMask",100,13
"1773","L45","TC","ConvNoMask",92,97
"1774","L45","TC","ClearMask",100,NA
"1775","L45","TC","ConvMask",100,NA
"1776","L45","TC","ConvNoMask",100,NA
"1777","L45","TC","ClearMask",100,NA
"1778","L45","TC","ConvMask",100,NA
"1779","L45","TC","ConvNoMask",100,NA
"1780","L46","BR","ClearMask",64,41
"1781","L46","BR","ConvMask",71,8
"1782","L46","BR","ConvNoMask",82,86
"1783","L46","BR","ClearMask",94,NA
"1784","L46","BR","ConvMask",84,NA
"1785","L46","BR","ConvNoMask",89,NA
"1786","L46","BR","ClearMask",92,NA
"1787","L46","BR","ConvMask",87,NA
"1788","L46","BR","ConvNoMask",78,NA
"1789","L46","BR","ClearMask",93,NA
"1790","L46","BR","ConvMask",89,NA
"1791","L46","BR","ConvNoMask",88,NA
"1792","L46","BR","ClearMask",79,NA
"1793","L46","BR","ConvMask",80,NA
"1794","L46","BR","ConvNoMask",84,NA
"1795","L46","MaG","ClearMask",70,NA
"1796","L46","MaG","ConvMask",72,NA
"1797","L46","MaG","ConvNoMask",79,NA
"1798","L46","MaG","ClearMask",88,NA
"1799","L46","MaG","ConvMask",85,NA
"1800","L46","MaG","ConvNoMask",66,NA
"1801","L46","MaG","ClearMask",86,NA
"1802","L46","MaG","ConvMask",81,NA
"1803","L46","MaG","ConvNoMask",83,NA
"1804","L46","MaG","ClearMask",74,NA
"1805","L46","MaG","ConvMask",88,NA
"1806","L46","MaG","ConvNoMask",82,NA
"1807","L46","MaG","ClearMask",79,100
"1808","L46","MaG","ConvMask",69,88
"1809","L46","MaG","ConvNoMask",81,95
"1810","L46","PB","ClearMask",90,NA
"1811","L46","PB","ConvMask",87,NA
"1812","L46","PB","ConvNoMask",94,NA
"1813","L46","PB","ClearMask",95,NA
"1814","L46","PB","ConvMask",87,NA
"1815","L46","PB","ConvNoMask",85,NA
"1816","L46","PB","ClearMask",82,NA
"1817","L46","PB","ConvMask",81,NA
"1818","L46","PB","ConvNoMask",84,NA
"1819","L46","PB","ClearMask",74,67
"1820","L46","PB","ConvMask",88,61
"1821","L46","PB","ConvNoMask",86,78
"1822","L46","PB","ClearMask",86,NA
"1823","L46","PB","ConvMask",87,NA
"1824","L46","PB","ConvNoMask",88,NA
"1825","L47","DH","ClearMask",88,NA
"1826","L47","DH","ConvMask",70,NA
"1827","L47","DH","ConvNoMask",70,NA
"1828","L47","DH","ClearMask",53,NA
"1829","L47","DH","ConvMask",52,NA
"1830","L47","DH","ConvNoMask",62,NA
"1831","L47","DH","ClearMask",76,NA
"1832","L47","DH","ConvMask",64,NA
"1833","L47","DH","ConvNoMask",86,NA
"1834","L47","DH","ClearMask",61,64
"1835","L47","DH","ConvMask",60,44
"1836","L47","DH","ConvNoMask",50,51
"1837","L47","DH","ClearMask",76,NA
"1838","L47","DH","ConvMask",67,NA
"1839","L47","DH","ConvNoMask",71,NA
"1840","L47","MaG","ClearMask",98,NA
"1841","L47","MaG","ConvMask",92,NA
"1842","L47","MaG","ConvNoMask",100,NA
"1843","L47","MaG","ClearMask",100,NA
"1844","L47","MaG","ConvMask",75,NA
"1845","L47","MaG","ConvNoMask",98,NA
"1846","L47","MaG","ClearMask",100,NA
"1847","L47","MaG","ConvMask",98,NA
"1848","L47","MaG","ConvNoMask",100,NA
"1849","L47","MaG","ClearMask",100,NA
"1850","L47","MaG","ConvMask",90,NA
"1851","L47","MaG","ConvNoMask",96,NA
"1852","L47","MaG","ClearMask",95,90
"1853","L47","MaG","ConvMask",100,100
"1854","L47","MaG","ConvNoMask",100,100
"1855","L47","RL","ClearMask",100,NA
"1856","L47","RL","ConvMask",100,NA
"1857","L47","RL","ConvNoMask",99,NA
"1858","L47","RL","ClearMask",96,NA
"1859","L47","RL","ConvMask",100,NA
"1860","L47","RL","ConvNoMask",100,NA
"1861","L47","RL","ClearMask",100,NA
"1862","L47","RL","ConvMask",94,NA
"1863","L47","RL","ConvNoMask",100,NA
"1864","L47","RL","ClearMask",93,NA
"1865","L47","RL","ConvMask",100,NA
"1866","L47","RL","ConvNoMask",91,NA
"1867","L47","RL","ClearMask",100,100
"1868","L47","RL","ConvMask",100,100
"1869","L47","RL","ConvNoMask",100,100
"1870","L48","BR","ClearMask",100,NA
"1871","L48","BR","ConvMask",100,NA
"1872","L48","BR","ConvNoMask",95,NA
"1873","L48","BR","ClearMask",45,NA
"1874","L48","BR","ConvMask",76,NA
"1875","L48","BR","ConvNoMask",97,NA
"1876","L48","BR","ClearMask",72,100
"1877","L48","BR","ConvMask",98,100
"1878","L48","BR","ConvNoMask",100,100
"1879","L48","BR","ClearMask",86,NA
"1880","L48","BR","ConvMask",66,NA
"1881","L48","BR","ConvNoMask",96,NA
"1882","L48","BR","ClearMask",97,NA
"1883","L48","BR","ConvMask",86,NA
"1884","L48","BR","ConvNoMask",100,NA
"1885","L48","CC","ClearMask",100,NA
"1886","L48","CC","ConvMask",100,NA
"1887","L48","CC","ConvNoMask",100,NA
"1888","L48","CC","ClearMask",100,100
"1889","L48","CC","ConvMask",100,100
"1890","L48","CC","ConvNoMask",100,100
"1891","L48","CC","ClearMask",100,NA
"1892","L48","CC","ConvMask",100,NA
"1893","L48","CC","ConvNoMask",100,NA
"1894","L48","CC","ClearMask",100,NA
"1895","L48","CC","ConvMask",100,NA
"1896","L48","CC","ConvNoMask",100,NA
"1897","L48","CC","ClearMask",100,NA
"1898","L48","CC","ConvMask",100,NA
"1899","L48","CC","ConvNoMask",100,NA
"1900","L48","MW","ClearMask",100,NA
"1901","L48","MW","ConvMask",100,NA
"1902","L48","MW","ConvNoMask",100,NA
"1903","L48","MW","ClearMask",100,NA
"1904","L48","MW","ConvMask",100,NA
"1905","L48","MW","ConvNoMask",100,NA
"1906","L48","MW","ClearMask",92,NA
"1907","L48","MW","ConvMask",93,NA
"1908","L48","MW","ConvNoMask",100,NA
"1909","L48","MW","ClearMask",100,97
"1910","L48","MW","ConvMask",100,58
"1911","L48","MW","ConvNoMask",100,89
"1912","L48","MW","ClearMask",87,NA
"1913","L48","MW","ConvMask",100,NA
"1914","L48","MW","ConvNoMask",96,NA
"1915","L49","AA","ClearMask",100,88
"1916","L49","AA","ConvMask",100,100
"1917","L49","AA","ConvNoMask",100,100
"1918","L49","AA","ClearMask",100,NA
"1919","L49","AA","ConvMask",92,NA
"1920","L49","AA","ConvNoMask",100,NA
"1921","L49","AA","ClearMask",100,NA
"1922","L49","AA","ConvMask",100,NA
"1923","L49","AA","ConvNoMask",100,NA
"1924","L49","AA","ClearMask",100,NA
"1925","L49","AA","ConvMask",100,NA
"1926","L49","AA","ConvNoMask",100,NA
"1927","L49","AA","ClearMask",100,NA
"1928","L49","AA","ConvMask",100,NA
"1929","L49","AA","ConvNoMask",100,NA
"1930","L49","BR","ClearMask",70,97
"1931","L49","BR","ConvMask",67,77
"1932","L49","BR","ConvNoMask",74,32
"1933","L49","BR","ClearMask",57,NA
"1934","L49","BR","ConvMask",48,NA
"1935","L49","BR","ConvNoMask",41,NA
"1936","L49","BR","ClearMask",37,NA
"1937","L49","BR","ConvMask",70,NA
"1938","L49","BR","ConvNoMask",100,NA
"1939","L49","BR","ClearMask",40,NA
"1940","L49","BR","ConvMask",76,NA
"1941","L49","BR","ConvNoMask",75,NA
"1942","L49","BR","ClearMask",34,NA
"1943","L49","BR","ConvMask",78,NA
"1944","L49","BR","ConvNoMask",85,NA
"1945","L49","EW","ClearMask",100,NA
"1946","L49","EW","ConvMask",43,NA
"1947","L49","EW","ConvNoMask",75,NA
"1948","L49","EW","ClearMask",100,100
"1949","L49","EW","ConvMask",72,46
"1950","L49","EW","ConvNoMask",74,66
"1951","L49","EW","ClearMask",100,NA
"1952","L49","EW","ConvMask",100,NA
"1953","L49","EW","ConvNoMask",80,NA
"1954","L49","EW","ClearMask",100,NA
"1955","L49","EW","ConvMask",33,NA
"1956","L49","EW","ConvNoMask",29,NA
"1957","L49","EW","ClearMask",100,NA
"1958","L49","EW","ConvMask",38,NA
"1959","L49","EW","ConvNoMask",66,NA
"1960","L5","CC","ClearMask",75,NA
"1961","L5","CC","ConvMask",86,NA
"1962","L5","CC","ConvNoMask",100,NA
"1963","L5","CC","ClearMask",100,NA
"1964","L5","CC","ConvMask",100,NA
"1965","L5","CC","ConvNoMask",100,NA
"1966","L5","CC","ClearMask",100,NA
"1967","L5","CC","ConvMask",94,NA
"1968","L5","CC","ConvNoMask",100,NA
"1969","L5","CC","ClearMask",98,NA
"1970","L5","CC","ConvMask",100,NA
"1971","L5","CC","ConvNoMask",100,NA
"1972","L5","CC","ClearMask",98,100
"1973","L5","CC","ConvMask",100,100
"1974","L5","CC","ConvNoMask",91,100
"1975","L5","MaG","ClearMask",84,NA
"1976","L5","MaG","ConvMask",78,NA
"1977","L5","MaG","ConvNoMask",100,NA
"1978","L5","MaG","ClearMask",97,100
"1979","L5","MaG","ConvMask",93,88
"1980","L5","MaG","ConvNoMask",100,100
"1981","L5","MaG","ClearMask",99,NA
"1982","L5","MaG","ConvMask",89,NA
"1983","L5","MaG","ConvNoMask",99,NA
"1984","L5","MaG","ClearMask",83,NA
"1985","L5","MaG","ConvMask",77,NA
"1986","L5","MaG","ConvNoMask",100,NA
